review,date,source,review_id,sentences,sentence_id,sentence,sent_len,sentiment_new,themes,themes_bow,variable,themes_relation_extraction,themes_keyword,theme_len,relation_word,emotion_keyword,theme_groups,emotion_groups
"Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .  Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit",2020-03-22 02:53:21,Twitter,1,"['Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .', 'Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit']",0,starting today temporarily closed instore cafes select grocery locations remain open,129,Negative,"['cafes', 'grocery', 'locations']",cafes|grocery|locations,0,cafes,cafe,4,select,select,Place,hopeful
"Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .  Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit",2020-03-22 02:53:21,Twitter,1,"['Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .', 'Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit']",0,starting today temporarily closed instore cafes select grocery locations remain open,129,Negative,"['cafes', 'grocery', 'locations']",cafes|grocery|locations,1,grocery,grocery,7,,,,
"Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .  Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit",2020-03-22 02:53:21,Twitter,1,"['Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .', 'Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit']",0,starting today temporarily closed instore cafes select grocery locations remain open,129,Negative,"['cafes', 'grocery', 'locations']",cafes|grocery|locations,2,locations,location,8,remain,remain,Place,
"Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .  Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit",2020-03-22 02:53:21,Twitter,1,"['Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .', 'Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit']",1,starbucks delivers also available markets latest updates please visit,96,Positive,"['markets', 'starbucks', 'updates']",markets|starbucks|updates,0,markets,market,6,delivers,delivers,,
"Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .  Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit",2020-03-22 02:53:21,Twitter,1,"['Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .', 'Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit']",1,starbucks delivers also available markets latest updates please visit,96,Positive,"['markets', 'starbucks', 'updates']",markets|starbucks|updates,1,starbucks,starbucks,9,delivers,delivers,,
"Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .  Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit",2020-03-22 02:53:21,Twitter,1,"['Starting today , we have temporarily closed our US and Canada instore cafes but select grocery Drive Thru locations remain open .', 'Starbucks Delivers on Uber Eats is also available in markets For the latest updates please visit']",1,starbucks delivers also available markets latest updates please visit,96,Positive,"['markets', 'starbucks', 'updates']",markets|starbucks|updates,2,updates,update,6,delivers,delivers,,
"We are here for you , even if that looks different these days .  For realtime updates on our response to customer and partner employee safety please visit",2020-03-20 01:38:47,Twitter,2,"['We are here for you , even if that looks different these days .', 'For realtime updates on our response to customer and partner employee safety please visit']",0,even looks different days,63,Neutral,['days'],days,0,days,day,3,looks,looks,Setting,
"We are here for you , even if that looks different these days .  For realtime updates on our response to customer and partner employee safety please visit",2020-03-20 01:38:47,Twitter,2,"['We are here for you , even if that looks different these days .', 'For realtime updates on our response to customer and partner employee safety please visit']",1,realtime updates response customer partner employee safety please visit,89,Negative,"['customer', 'employee', 'partner', 'response', 'safety', 'updates']",customer|employee|partner|response|safety|updates,0,customer,customer,8,,,Consumer,
"We are here for you , even if that looks different these days .  For realtime updates on our response to customer and partner employee safety please visit",2020-03-20 01:38:47,Twitter,2,"['We are here for you , even if that looks different these days .', 'For realtime updates on our response to customer and partner employee safety please visit']",1,realtime updates response customer partner employee safety please visit,89,Negative,"['customer', 'employee', 'partner', 'response', 'safety', 'updates']",customer|employee|partner|response|safety|updates,1,employee,employee,8,,,,
"We are here for you , even if that looks different these days .  For realtime updates on our response to customer and partner employee safety please visit",2020-03-20 01:38:47,Twitter,2,"['We are here for you , even if that looks different these days .', 'For realtime updates on our response to customer and partner employee safety please visit']",1,realtime updates response customer partner employee safety please visit,89,Negative,"['customer', 'employee', 'partner', 'response', 'safety', 'updates']",customer|employee|partner|response|safety|updates,2,partner,partner,7,,,,
"We are here for you , even if that looks different these days .  For realtime updates on our response to customer and partner employee safety please visit",2020-03-20 01:38:47,Twitter,2,"['We are here for you , even if that looks different these days .', 'For realtime updates on our response to customer and partner employee safety please visit']",1,realtime updates response customer partner employee safety please visit,89,Negative,"['customer', 'employee', 'partner', 'response', 'safety', 'updates']",customer|employee|partner|response|safety|updates,3,response,response,8,,,Consumer,
"We are here for you , even if that looks different these days .  For realtime updates on our response to customer and partner employee safety please visit",2020-03-20 01:38:47,Twitter,2,"['We are here for you , even if that looks different these days .', 'For realtime updates on our response to customer and partner employee safety please visit']",1,realtime updates response customer partner employee safety please visit,89,Negative,"['customer', 'employee', 'partner', 'response', 'safety', 'updates']",customer|employee|partner|response|safety|updates,4,safety,safety,6,,,,
"We are here for you , even if that looks different these days .  For realtime updates on our response to customer and partner employee safety please visit",2020-03-20 01:38:47,Twitter,2,"['We are here for you , even if that looks different these days .', 'For realtime updates on our response to customer and partner employee safety please visit']",1,realtime updates response customer partner employee safety please visit,89,Negative,"['customer', 'employee', 'partner', 'response', 'safety', 'updates']",customer|employee|partner|response|safety|updates,5,updates,update,6,realtime,realtime,,
"As a part of our ongoing commitment to support partners employees mental health , Starbucks will provide all U. S.  and eligible family members access 20 sessions year with therapist or coach through LyraHealth .  httpssbux. coLyra",2020-03-16 19:32:11,Twitter,3,"['As a part of our ongoing commitment to support partners employees mental health , Starbucks will provide all U. S.  and eligible family members access 20 sessions year with therapist or coach through LyraHealth .', 'httpssbux.', 'coLyra']",0,part ongoing commitment support partners employees mental health provide eligible family members access sessions year therapist coach,212,Negative,"['access', 'coach', 'commitment', 'employees', 'family', 'health', 'members', 'partners', 'sessions', 'support', 'therapist', 'year']",access|coach|commitment|employees|family|health|members|partners|sessions|support|therapist|year,0,access,access,6,,,Setting,
"As a part of our ongoing commitment to support partners employees mental health , Starbucks will provide all U. S.  and eligible family members access 20 sessions year with therapist or coach through LyraHealth .  httpssbux. coLyra",2020-03-16 19:32:11,Twitter,3,"['As a part of our ongoing commitment to support partners employees mental health , Starbucks will provide all U. S.  and eligible family members access 20 sessions year with therapist or coach through LyraHealth .', 'httpssbux.', 'coLyra']",0,part ongoing commitment support partners employees mental health provide eligible family members access sessions year therapist coach,212,Negative,"['access', 'coach', 'commitment', 'employees', 'family', 'health', 'members', 'partners', 'sessions', 'support', 'therapist', 'year']",access|coach|commitment|employees|family|health|members|partners|sessions|support|therapist|year,1,coach,coach,5,provide,provide,,neutral
